"","TIMESTAMP","RECORD","site","position","Betterdate","redox_NUM_Avg","redox_NUM_Std"
"108","6/29/2022 22:46",107,"west","dry",2022-06-29 22:46:00,108,108
"109","6/29/2022 23:01",108,"west","dry",2022-06-29 23:01:00,109,109
"110","6/29/2022 23:16",109,"west","dry",2022-06-29 23:16:00,110,110
"111","6/29/2022 23:31",110,"west","dry",2022-06-29 23:31:00,111,111
"112","6/29/2022 23:46",111,"west","dry",2022-06-29 23:46:00,112,112
"113","6/30/2022 0:01",112,"west","dry",2022-06-30 00:01:00,113,113
"114","6/30/2022 0:16",113,"west","dry",2022-06-30 00:16:00,114,114
"115","6/30/2022 0:31",114,"west","dry",2022-06-30 00:31:00,115,115
"116","6/30/2022 0:46",115,"west","dry",2022-06-30 00:46:00,116,116
"117","6/30/2022 1:01",116,"west","dry",2022-06-30 01:01:00,117,117
"118","6/30/2022 1:16",117,"west","dry",2022-06-30 01:16:00,118,118
"119","6/30/2022 1:31",118,"west","dry",2022-06-30 01:31:00,119,119
"120","6/30/2022 1:46",119,"west","dry",2022-06-30 01:46:00,120,120
"121","6/30/2022 2:01",120,"west","dry",2022-06-30 02:01:00,121,121
"122","6/30/2022 2:16",121,"west","dry",2022-06-30 02:16:00,122,122
"123","6/30/2022 2:31",122,"west","dry",2022-06-30 02:31:00,123,123
"124","6/30/2022 2:46",123,"west","dry",2022-06-30 02:46:00,124,124
"125","6/30/2022 3:01",124,"west","dry",2022-06-30 03:01:00,125,125
"126","6/30/2022 3:16",125,"west","dry",2022-06-30 03:16:00,126,126
"127","6/30/2022 3:31",126,"west","dry",2022-06-30 03:31:00,127,127
"128","6/30/2022 3:46",127,"west","dry",2022-06-30 03:46:00,128,128
"129","6/30/2022 4:01",128,"west","dry",2022-06-30 04:01:00,129,129
"130","6/30/2022 4:16",129,"west","dry",2022-06-30 04:16:00,130,130
"131","6/30/2022 4:31",130,"west","dry",2022-06-30 04:31:00,131,131
"132","6/30/2022 4:46",131,"west","dry",2022-06-30 04:46:00,132,132
"133","6/30/2022 5:01",132,"west","dry",2022-06-30 05:01:00,133,133
"134","6/30/2022 5:16",133,"west","dry",2022-06-30 05:16:00,134,134
"135","6/30/2022 5:31",134,"west","dry",2022-06-30 05:31:00,135,135
"136","6/30/2022 5:46",135,"west","dry",2022-06-30 05:46:00,136,136
"137","6/30/2022 6:01",136,"west","dry",2022-06-30 06:01:00,137,137
"138","6/30/2022 6:16",137,"west","dry",2022-06-30 06:16:00,138,138
"139","6/30/2022 6:31",138,"west","dry",2022-06-30 06:31:00,139,139
"140","6/30/2022 6:46",139,"west","dry",2022-06-30 06:46:00,140,140
"141","6/30/2022 7:01",140,"west","dry",2022-06-30 07:01:00,141,141
"142","6/30/2022 7:16",141,"west","dry",2022-06-30 07:16:00,142,142
"143","6/30/2022 7:31",142,"west","dry",2022-06-30 07:31:00,143,143
"144","6/30/2022 7:46",143,"west","dry",2022-06-30 07:46:00,144,144
"145","6/30/2022 8:01",144,"west","dry",2022-06-30 08:01:00,145,145
"146","6/30/2022 8:16",145,"west","dry",2022-06-30 08:16:00,146,146
"147","6/30/2022 8:31",146,"west","dry",2022-06-30 08:31:00,147,147
"148","6/30/2022 8:46",147,"west","dry",2022-06-30 08:46:00,148,148
"149","6/30/2022 9:01",148,"west","dry",2022-06-30 09:01:00,149,149
"150","6/30/2022 9:16",149,"west","dry",2022-06-30 09:16:00,150,150
"151","6/30/2022 9:31",150,"west","dry",2022-06-30 09:31:00,151,151
"152","6/30/2022 9:46",151,"west","dry",2022-06-30 09:46:00,152,152
"153","6/30/2022 10:01",152,"west","dry",2022-06-30 10:01:00,153,153
"154","6/30/2022 10:16",153,"west","dry",2022-06-30 10:16:00,154,154
"155","6/30/2022 10:31",154,"west","dry",2022-06-30 10:31:00,155,155
"156","6/30/2022 10:46",155,"west","dry",2022-06-30 10:46:00,156,156
"157","6/30/2022 11:01",156,"west","dry",2022-06-30 11:01:00,157,157
"158","6/30/2022 11:16",157,"west","dry",2022-06-30 11:16:00,158,158
"159","6/30/2022 11:31",158,"west","dry",2022-06-30 11:31:00,159,159
"160","6/30/2022 11:46",159,"west","dry",2022-06-30 11:46:00,160,160
"161","6/30/2022 12:01",160,"west","dry",2022-06-30 12:01:00,161,161
"162","6/30/2022 12:16",161,"west","dry",2022-06-30 12:16:00,162,162
"163","6/30/2022 12:31",162,"west","dry",2022-06-30 12:31:00,163,163
"164","6/30/2022 12:46",163,"west","dry",2022-06-30 12:46:00,164,164
"165","6/30/2022 13:01",164,"west","dry",2022-06-30 13:01:00,165,165
"166","6/30/2022 13:16",165,"west","dry",2022-06-30 13:16:00,166,166
"167","6/30/2022 13:31",166,"west","dry",2022-06-30 13:31:00,167,167
"168","6/30/2022 13:46",167,"west","dry",2022-06-30 13:46:00,168,168
"169","6/30/2022 14:01",168,"west","dry",2022-06-30 14:01:00,169,169
"170","6/30/2022 14:16",169,"west","dry",2022-06-30 14:16:00,170,170
"171","6/30/2022 14:31",170,"west","dry",2022-06-30 14:31:00,171,171
"172","6/30/2022 14:46",171,"west","dry",2022-06-30 14:46:00,172,172
"173","6/30/2022 15:01",172,"west","dry",2022-06-30 15:01:00,173,173
"174","6/30/2022 15:16",173,"west","dry",2022-06-30 15:16:00,174,174
"175","6/30/2022 15:31",174,"west","dry",2022-06-30 15:31:00,175,175
"176","6/30/2022 15:46",175,"west","dry",2022-06-30 15:46:00,176,176
"177","6/30/2022 16:01",176,"west","dry",2022-06-30 16:01:00,177,177
"178","6/30/2022 16:16",177,"west","dry",2022-06-30 16:16:00,178,178
"179","6/30/2022 16:31",178,"west","dry",2022-06-30 16:31:00,179,179
"180","6/30/2022 16:46",179,"west","dry",2022-06-30 16:46:00,180,180
"181","6/30/2022 17:01",180,"west","dry",2022-06-30 17:01:00,181,181
"182","6/30/2022 17:16",181,"west","dry",2022-06-30 17:16:00,182,182
"183","6/30/2022 17:31",182,"west","dry",2022-06-30 17:31:00,183,183
"184","6/30/2022 17:46",183,"west","dry",2022-06-30 17:46:00,184,184
"185","6/30/2022 18:01",184,"west","dry",2022-06-30 18:01:00,185,185
"186","6/30/2022 18:16",185,"west","dry",2022-06-30 18:16:00,186,186
"187","6/30/2022 18:31",186,"west","dry",2022-06-30 18:31:00,187,187
"188","6/30/2022 18:46",187,"west","dry",2022-06-30 18:46:00,188,188
"189","6/30/2022 19:01",188,"west","dry",2022-06-30 19:01:00,189,189
"190","6/30/2022 19:16",189,"west","dry",2022-06-30 19:16:00,190,190
"191","6/30/2022 19:31",190,"west","dry",2022-06-30 19:31:00,191,191
"192","6/30/2022 19:46",191,"west","dry",2022-06-30 19:46:00,192,192
"193","6/30/2022 20:01",192,"west","dry",2022-06-30 20:01:00,193,193
"194","6/30/2022 20:16",193,"west","dry",2022-06-30 20:16:00,194,194
"195","6/30/2022 20:31",194,"west","dry",2022-06-30 20:31:00,195,195
"196","6/30/2022 20:46",195,"west","dry",2022-06-30 20:46:00,196,196
"197","6/30/2022 21:01",196,"west","dry",2022-06-30 21:01:00,197,197
"198","6/30/2022 21:16",197,"west","dry",2022-06-30 21:16:00,198,198
"199","6/30/2022 21:31",198,"west","dry",2022-06-30 21:31:00,199,199
"200","6/30/2022 21:46",199,"west","dry",2022-06-30 21:46:00,200,200
"201","6/30/2022 22:01",200,"west","dry",2022-06-30 22:01:00,201,201
"202","6/30/2022 22:16",201,"west","dry",2022-06-30 22:16:00,202,202
"203","6/30/2022 22:31",202,"west","dry",2022-06-30 22:31:00,203,203
"204","6/30/2022 22:46",203,"west","dry",2022-06-30 22:46:00,204,204
"205","6/30/2022 23:01",204,"west","dry",2022-06-30 23:01:00,205,205
"206","6/30/2022 23:16",205,"west","dry",2022-06-30 23:16:00,206,206
"207","6/30/2022 23:31",206,"west","dry",2022-06-30 23:31:00,207,207
"208","6/30/2022 23:46",207,"west","dry",2022-06-30 23:46:00,208,208
"209","7/1/2022 0:01",208,"west","dry",2022-07-01 00:01:00,209,209
"210","7/1/2022 0:16",209,"west","dry",2022-07-01 00:16:00,210,210
"211","7/1/2022 0:31",210,"west","dry",2022-07-01 00:31:00,211,211
"212","7/1/2022 0:46",211,"west","dry",2022-07-01 00:46:00,212,212
"213","7/1/2022 1:01",212,"west","dry",2022-07-01 01:01:00,213,213
"214","7/1/2022 1:16",213,"west","dry",2022-07-01 01:16:00,214,214
"215","7/1/2022 1:31",214,"west","dry",2022-07-01 01:31:00,215,215
"216","7/1/2022 1:46",215,"west","dry",2022-07-01 01:46:00,216,216
"217","7/1/2022 2:01",216,"west","dry",2022-07-01 02:01:00,217,217
"218","7/1/2022 2:16",217,"west","dry",2022-07-01 02:16:00,218,218
"219","7/1/2022 2:31",218,"west","dry",2022-07-01 02:31:00,219,219
"220","7/1/2022 2:46",219,"west","dry",2022-07-01 02:46:00,220,220
"221","7/1/2022 3:01",220,"west","dry",2022-07-01 03:01:00,221,221
"222","7/1/2022 3:16",221,"west","dry",2022-07-01 03:16:00,222,222
"223","7/1/2022 3:31",222,"west","dry",2022-07-01 03:31:00,223,223
"224","7/1/2022 3:46",223,"west","dry",2022-07-01 03:46:00,224,224
"225","7/1/2022 4:01",224,"west","dry",2022-07-01 04:01:00,225,225
"226","7/1/2022 4:16",225,"west","dry",2022-07-01 04:16:00,226,226
"227","7/1/2022 4:31",226,"west","dry",2022-07-01 04:31:00,227,227
"228","7/1/2022 4:46",227,"west","dry",2022-07-01 04:46:00,228,228
"229","7/1/2022 5:01",228,"west","dry",2022-07-01 05:01:00,229,229
"230","7/1/2022 5:16",229,"west","dry",2022-07-01 05:16:00,230,230
"231","7/1/2022 5:31",230,"west","dry",2022-07-01 05:31:00,231,231
"232","7/1/2022 5:46",231,"west","dry",2022-07-01 05:46:00,232,232
"233","7/1/2022 6:01",232,"west","dry",2022-07-01 06:01:00,233,233
"234","7/1/2022 6:16",233,"west","dry",2022-07-01 06:16:00,234,234
"235","7/1/2022 6:31",234,"west","dry",2022-07-01 06:31:00,235,235
"236","7/1/2022 6:46",235,"west","dry",2022-07-01 06:46:00,236,236
"237","7/1/2022 7:01",236,"west","dry",2022-07-01 07:01:00,237,237
"238","7/1/2022 7:16",237,"west","dry",2022-07-01 07:16:00,238,238
"239","7/1/2022 7:31",238,"west","dry",2022-07-01 07:31:00,239,239
"240","7/1/2022 7:46",239,"west","dry",2022-07-01 07:46:00,240,240
"241","7/1/2022 8:01",240,"west","dry",2022-07-01 08:01:00,241,241
"242","7/1/2022 8:16",241,"west","dry",2022-07-01 08:16:00,242,242
"243","7/1/2022 8:31",242,"west","dry",2022-07-01 08:31:00,243,243
"244","7/1/2022 8:46",243,"west","dry",2022-07-01 08:46:00,244,244
"245","7/1/2022 9:01",244,"west","dry",2022-07-01 09:01:00,245,245
"246","7/1/2022 9:16",245,"west","dry",2022-07-01 09:16:00,246,246
"247","7/1/2022 9:31",246,"west","dry",2022-07-01 09:31:00,247,247
"248","7/1/2022 9:46",247,"west","dry",2022-07-01 09:46:00,248,248
"249","7/1/2022 10:01",248,"west","dry",2022-07-01 10:01:00,249,249
"250","7/1/2022 10:16",249,"west","dry",2022-07-01 10:16:00,250,250
"251","7/1/2022 10:31",250,"west","dry",2022-07-01 10:31:00,251,251
"252","7/1/2022 10:46",251,"west","dry",2022-07-01 10:46:00,252,252
"253","7/1/2022 11:01",252,"west","dry",2022-07-01 11:01:00,253,253
"254","7/1/2022 11:16",253,"west","dry",2022-07-01 11:16:00,254,254
"255","7/1/2022 11:31",254,"west","dry",2022-07-01 11:31:00,255,255
"256","7/1/2022 11:46",255,"west","dry",2022-07-01 11:46:00,256,256
"257","7/1/2022 12:01",256,"west","dry",2022-07-01 12:01:00,257,257
"258","7/1/2022 12:16",257,"west","dry",2022-07-01 12:16:00,258,258
"259","7/1/2022 12:31",258,"west","dry",2022-07-01 12:31:00,259,259
"260","7/1/2022 12:46",259,"west","dry",2022-07-01 12:46:00,260,260
"261","7/1/2022 13:01",260,"west","dry",2022-07-01 13:01:00,261,261
"262","7/1/2022 13:16",261,"west","dry",2022-07-01 13:16:00,262,262
"263","7/1/2022 13:31",262,"west","dry",2022-07-01 13:31:00,263,263
"264","7/1/2022 13:46",263,"west","dry",2022-07-01 13:46:00,264,264
"265","7/1/2022 14:01",264,"west","dry",2022-07-01 14:01:00,265,265
"266","7/1/2022 14:16",265,"west","dry",2022-07-01 14:16:00,266,266
"267","7/1/2022 14:31",266,"west","dry",2022-07-01 14:31:00,267,267
"268","7/1/2022 14:46",267,"west","dry",2022-07-01 14:46:00,268,268
"269","7/1/2022 15:01",268,"west","dry",2022-07-01 15:01:00,269,269
"270","7/1/2022 15:16",269,"west","dry",2022-07-01 15:16:00,270,270
"271","7/1/2022 15:31",270,"west","dry",2022-07-01 15:31:00,271,271
"272","7/1/2022 15:46",271,"west","dry",2022-07-01 15:46:00,272,272
"273","7/1/2022 16:01",272,"west","dry",2022-07-01 16:01:00,273,273
"274","7/1/2022 16:16",273,"west","dry",2022-07-01 16:16:00,274,274
"275","7/1/2022 16:31",274,"west","dry",2022-07-01 16:31:00,275,275
"276","7/1/2022 16:46",275,"west","dry",2022-07-01 16:46:00,276,276
"277","7/1/2022 17:01",276,"west","dry",2022-07-01 17:01:00,277,277
"278","7/1/2022 17:16",277,"west","dry",2022-07-01 17:16:00,278,278
"279","7/1/2022 17:31",278,"west","dry",2022-07-01 17:31:00,279,279
"280","7/1/2022 17:46",279,"west","dry",2022-07-01 17:46:00,280,280
"281","7/1/2022 18:01",280,"west","dry",2022-07-01 18:01:00,281,281
"282","7/1/2022 18:16",281,"west","dry",2022-07-01 18:16:00,282,282
"283","7/1/2022 18:31",282,"west","dry",2022-07-01 18:31:00,283,283
"284","7/1/2022 18:46",283,"west","dry",2022-07-01 18:46:00,284,284
"285","7/1/2022 19:01",284,"west","dry",2022-07-01 19:01:00,285,285
"286","7/1/2022 19:16",285,"west","dry",2022-07-01 19:16:00,286,286
"287","7/1/2022 19:31",286,"west","dry",2022-07-01 19:31:00,287,287
"288","7/1/2022 19:46",287,"west","dry",2022-07-01 19:46:00,288,288
"289","7/1/2022 20:01",288,"west","dry",2022-07-01 20:01:00,289,289
"290","7/1/2022 20:16",289,"west","dry",2022-07-01 20:16:00,290,290
"291","7/1/2022 20:31",290,"west","dry",2022-07-01 20:31:00,291,291
"292","7/1/2022 20:46",291,"west","dry",2022-07-01 20:46:00,292,292
"293","7/1/2022 21:01",292,"west","dry",2022-07-01 21:01:00,293,293
"294","7/1/2022 21:16",293,"west","dry",2022-07-01 21:16:00,294,294
"295","7/1/2022 21:31",294,"west","dry",2022-07-01 21:31:00,295,295
"296","7/1/2022 21:46",295,"west","dry",2022-07-01 21:46:00,296,296
"297","7/1/2022 22:01",296,"west","dry",2022-07-01 22:01:00,297,297
"298","7/1/2022 22:16",297,"west","dry",2022-07-01 22:16:00,298,298
"299","7/1/2022 22:31",298,"west","dry",2022-07-01 22:31:00,299,299
"300","7/1/2022 22:46",299,"west","dry",2022-07-01 22:46:00,300,300
"301","7/1/2022 23:01",300,"west","dry",2022-07-01 23:01:00,301,301
"302","7/1/2022 23:16",301,"west","dry",2022-07-01 23:16:00,302,302
"303","7/1/2022 23:31",302,"west","dry",2022-07-01 23:31:00,303,303
"304","7/1/2022 23:46",303,"west","dry",2022-07-01 23:46:00,304,304
"305","7/2/2022 0:01",304,"west","dry",2022-07-02 00:01:00,305,305
"306","7/2/2022 0:16",305,"west","dry",2022-07-02 00:16:00,306,306
"307","7/2/2022 0:31",306,"west","dry",2022-07-02 00:31:00,307,307
"308","7/2/2022 0:46",307,"west","dry",2022-07-02 00:46:00,308,308
"309","7/2/2022 1:01",308,"west","dry",2022-07-02 01:01:00,309,309
"310","7/2/2022 1:16",309,"west","dry",2022-07-02 01:16:00,310,310
"311","7/2/2022 1:31",310,"west","dry",2022-07-02 01:31:00,311,311
"312","7/2/2022 1:46",311,"west","dry",2022-07-02 01:46:00,312,312
"313","7/2/2022 2:01",312,"west","dry",2022-07-02 02:01:00,313,313
"314","7/2/2022 2:16",313,"west","dry",2022-07-02 02:16:00,314,314
"315","7/2/2022 2:31",314,"west","dry",2022-07-02 02:31:00,315,315
"316","7/2/2022 2:46",315,"west","dry",2022-07-02 02:46:00,316,316
"317","7/2/2022 3:01",316,"west","dry",2022-07-02 03:01:00,317,317
"318","7/2/2022 3:16",317,"west","dry",2022-07-02 03:16:00,318,318
"319","7/2/2022 3:31",318,"west","dry",2022-07-02 03:31:00,319,319
"320","7/2/2022 3:46",319,"west","dry",2022-07-02 03:46:00,320,320
"321","7/2/2022 4:01",320,"west","dry",2022-07-02 04:01:00,321,321
"322","7/2/2022 4:16",321,"west","dry",2022-07-02 04:16:00,322,322
"323","7/2/2022 4:31",322,"west","dry",2022-07-02 04:31:00,323,323
"324","7/2/2022 4:46",323,"west","dry",2022-07-02 04:46:00,324,324
"325","7/2/2022 5:01",324,"west","dry",2022-07-02 05:01:00,325,325
"326","7/2/2022 5:16",325,"west","dry",2022-07-02 05:16:00,326,326
"327","7/2/2022 5:31",326,"west","dry",2022-07-02 05:31:00,327,327
"328","7/2/2022 5:46",327,"west","dry",2022-07-02 05:46:00,328,328
"329","7/2/2022 6:01",328,"west","dry",2022-07-02 06:01:00,329,329
"330","7/2/2022 6:16",329,"west","dry",2022-07-02 06:16:00,330,330
"331","7/2/2022 6:31",330,"west","dry",2022-07-02 06:31:00,331,331
"332","7/2/2022 6:46",331,"west","dry",2022-07-02 06:46:00,332,332
"333","7/2/2022 7:01",332,"west","dry",2022-07-02 07:01:00,333,333
"334","7/2/2022 7:16",333,"west","dry",2022-07-02 07:16:00,334,334
"335","7/2/2022 7:31",334,"west","dry",2022-07-02 07:31:00,335,335
"336","7/2/2022 7:46",335,"west","dry",2022-07-02 07:46:00,336,336
"337","7/2/2022 8:01",336,"west","dry",2022-07-02 08:01:00,337,337
"338","7/2/2022 8:16",337,"west","dry",2022-07-02 08:16:00,338,338
"339","7/2/2022 8:31",338,"west","dry",2022-07-02 08:31:00,339,339
"340","7/2/2022 8:46",339,"west","dry",2022-07-02 08:46:00,340,340
"341","7/2/2022 9:01",340,"west","dry",2022-07-02 09:01:00,341,341
"342","7/2/2022 9:16",341,"west","dry",2022-07-02 09:16:00,342,342
"343","7/2/2022 9:31",342,"west","dry",2022-07-02 09:31:00,343,343
"344","7/2/2022 9:46",343,"west","dry",2022-07-02 09:46:00,344,344
"345","7/2/2022 10:01",344,"west","dry",2022-07-02 10:01:00,345,345
"346","7/2/2022 10:16",345,"west","dry",2022-07-02 10:16:00,346,346
"347","7/2/2022 10:31",346,"west","dry",2022-07-02 10:31:00,347,347
"348","7/2/2022 10:46",347,"west","dry",2022-07-02 10:46:00,348,348
"349","7/2/2022 11:01",348,"west","dry",2022-07-02 11:01:00,349,349
"350","7/2/2022 11:16",349,"west","dry",2022-07-02 11:16:00,350,350
"351","7/2/2022 11:31",350,"west","dry",2022-07-02 11:31:00,351,351
"352","7/2/2022 11:46",351,"west","dry",2022-07-02 11:46:00,352,352
"353","7/2/2022 12:01",352,"west","dry",2022-07-02 12:01:00,353,353
"354","7/2/2022 12:16",353,"west","dry",2022-07-02 12:16:00,354,354
"355","7/2/2022 12:31",354,"west","dry",2022-07-02 12:31:00,355,355
"356","7/2/2022 12:46",355,"west","dry",2022-07-02 12:46:00,356,356
