"","TIMESTAMP","RECORD","site","position","Betterdate","redox_NUM_Avg","redox_NUM_Std"
"93","6/25/2022 10:46",7111,"east","dry",2022-06-25 10:46:00,93,93
"94","6/25/2022 11:01",7112,"east","dry",2022-06-25 11:01:00,94,94
"95","6/25/2022 11:16",7113,"east","dry",2022-06-25 11:16:00,95,95
"96","6/25/2022 11:31",7114,"east","dry",2022-06-25 11:31:00,96,96
"97","6/25/2022 11:46",7115,"east","dry",2022-06-25 11:46:00,97,97
"98","6/25/2022 12:01",7116,"east","dry",2022-06-25 12:01:00,98,98
"99","6/25/2022 12:16",7117,"east","dry",2022-06-25 12:16:00,99,99
"100","6/25/2022 12:31",7118,"east","dry",2022-06-25 12:31:00,100,100
"101","6/25/2022 12:46",7119,"east","dry",2022-06-25 12:46:00,101,101
"102","6/25/2022 13:01",7120,"east","dry",2022-06-25 13:01:00,102,102
"103","6/25/2022 13:16",7121,"east","dry",2022-06-25 13:16:00,103,103
"104","6/25/2022 13:31",7122,"east","dry",2022-06-25 13:31:00,104,104
"105","6/25/2022 13:46",7123,"east","dry",2022-06-25 13:46:00,105,105
"106","6/25/2022 14:01",7124,"east","dry",2022-06-25 14:01:00,106,106
"107","6/25/2022 14:16",7125,"east","dry",2022-06-25 14:16:00,107,107
"108","6/25/2022 14:31",7126,"east","dry",2022-06-25 14:31:00,108,108
"109","6/25/2022 14:46",7127,"east","dry",2022-06-25 14:46:00,109,109
"110","6/25/2022 15:01",7128,"east","dry",2022-06-25 15:01:00,110,110
"111","6/25/2022 15:16",7129,"east","dry",2022-06-25 15:16:00,111,111
"112","6/25/2022 15:31",7130,"east","dry",2022-06-25 15:31:00,112,112
"113","6/25/2022 15:46",7131,"east","dry",2022-06-25 15:46:00,113,113
"114","6/25/2022 16:01",7132,"east","dry",2022-06-25 16:01:00,114,114
"115","6/25/2022 16:16",7133,"east","dry",2022-06-25 16:16:00,115,115
"116","6/25/2022 16:31",7134,"east","dry",2022-06-25 16:31:00,116,116
"117","6/25/2022 16:46",7135,"east","dry",2022-06-25 16:46:00,117,117
"118","6/25/2022 17:01",7136,"east","dry",2022-06-25 17:01:00,118,118
"119","6/25/2022 17:16",7137,"east","dry",2022-06-25 17:16:00,119,119
"120","6/25/2022 17:31",7138,"east","dry",2022-06-25 17:31:00,120,120
"121","6/25/2022 17:46",7139,"east","dry",2022-06-25 17:46:00,121,121
"122","6/25/2022 18:01",7140,"east","dry",2022-06-25 18:01:00,122,122
"123","6/25/2022 18:16",7141,"east","dry",2022-06-25 18:16:00,123,123
"124","6/25/2022 18:31",7142,"east","dry",2022-06-25 18:31:00,124,124
"125","6/25/2022 18:46",7143,"east","dry",2022-06-25 18:46:00,125,125
"126","6/25/2022 19:01",7144,"east","dry",2022-06-25 19:01:00,126,126
"127","6/25/2022 19:16",7145,"east","dry",2022-06-25 19:16:00,127,127
"128","6/25/2022 19:31",7146,"east","dry",2022-06-25 19:31:00,128,128
"129","6/25/2022 19:46",7147,"east","dry",2022-06-25 19:46:00,129,129
"130","6/25/2022 20:01",7148,"east","dry",2022-06-25 20:01:00,130,130
"131","6/25/2022 20:16",7149,"east","dry",2022-06-25 20:16:00,131,131
"132","6/25/2022 20:31",7150,"east","dry",2022-06-25 20:31:00,132,132
"133","6/25/2022 20:46",7151,"east","dry",2022-06-25 20:46:00,133,133
"134","6/25/2022 21:01",7152,"east","dry",2022-06-25 21:01:00,134,134
"135","6/25/2022 21:16",7153,"east","dry",2022-06-25 21:16:00,135,135
"136","6/25/2022 21:31",7154,"east","dry",2022-06-25 21:31:00,136,136
"137","6/25/2022 21:46",7155,"east","dry",2022-06-25 21:46:00,137,137
"138","6/25/2022 22:01",7156,"east","dry",2022-06-25 22:01:00,138,138
"139","6/25/2022 22:16",7157,"east","dry",2022-06-25 22:16:00,139,139
"140","6/25/2022 22:31",7158,"east","dry",2022-06-25 22:31:00,140,140
"141","6/25/2022 22:46",7159,"east","dry",2022-06-25 22:46:00,141,141
"142","6/25/2022 23:01",7160,"east","dry",2022-06-25 23:01:00,142,142
"143","6/25/2022 23:16",7161,"east","dry",2022-06-25 23:16:00,143,143
"144","6/25/2022 23:31",7162,"east","dry",2022-06-25 23:31:00,144,144
"145","6/25/2022 23:46",7163,"east","dry",2022-06-25 23:46:00,145,145
"146","6/26/2022 0:01",7164,"east","dry",2022-06-26 00:01:00,146,146
"147","6/26/2022 0:16",7165,"east","dry",2022-06-26 00:16:00,147,147
"148","6/26/2022 0:31",7166,"east","dry",2022-06-26 00:31:00,148,148
"149","6/26/2022 0:46",7167,"east","dry",2022-06-26 00:46:00,149,149
"150","6/26/2022 1:01",7168,"east","dry",2022-06-26 01:01:00,150,150
"151","6/26/2022 1:16",7169,"east","dry",2022-06-26 01:16:00,151,151
"152","6/26/2022 1:31",7170,"east","dry",2022-06-26 01:31:00,152,152
"153","6/26/2022 1:46",7171,"east","dry",2022-06-26 01:46:00,153,153
"154","6/26/2022 2:01",7172,"east","dry",2022-06-26 02:01:00,154,154
"155","6/26/2022 2:16",7173,"east","dry",2022-06-26 02:16:00,155,155
"156","6/26/2022 2:31",7174,"east","dry",2022-06-26 02:31:00,156,156
"157","6/26/2022 2:46",7175,"east","dry",2022-06-26 02:46:00,157,157
"158","6/26/2022 3:01",7176,"east","dry",2022-06-26 03:01:00,158,158
"159","6/26/2022 3:16",7177,"east","dry",2022-06-26 03:16:00,159,159
"160","6/26/2022 3:31",7178,"east","dry",2022-06-26 03:31:00,160,160
"161","6/26/2022 3:46",7179,"east","dry",2022-06-26 03:46:00,161,161
"162","6/26/2022 4:01",7180,"east","dry",2022-06-26 04:01:00,162,162
"163","6/26/2022 4:16",7181,"east","dry",2022-06-26 04:16:00,163,163
"164","6/26/2022 4:31",7182,"east","dry",2022-06-26 04:31:00,164,164
"165","6/26/2022 4:46",7183,"east","dry",2022-06-26 04:46:00,165,165
"166","6/26/2022 5:01",7184,"east","dry",2022-06-26 05:01:00,166,166
"167","6/26/2022 5:16",7185,"east","dry",2022-06-26 05:16:00,167,167
"168","6/26/2022 5:31",7186,"east","dry",2022-06-26 05:31:00,168,168
"169","6/26/2022 5:46",7187,"east","dry",2022-06-26 05:46:00,169,169
"170","6/26/2022 6:01",7188,"east","dry",2022-06-26 06:01:00,170,170
"171","6/26/2022 6:16",7189,"east","dry",2022-06-26 06:16:00,171,171
"172","6/26/2022 6:31",7190,"east","dry",2022-06-26 06:31:00,172,172
"173","6/26/2022 6:46",7191,"east","dry",2022-06-26 06:46:00,173,173
"174","6/26/2022 7:01",7192,"east","dry",2022-06-26 07:01:00,174,174
"175","6/26/2022 7:16",7193,"east","dry",2022-06-26 07:16:00,175,175
"176","6/26/2022 7:31",7194,"east","dry",2022-06-26 07:31:00,176,176
"177","6/26/2022 7:46",7195,"east","dry",2022-06-26 07:46:00,177,177
"178","6/26/2022 8:01",7196,"east","dry",2022-06-26 08:01:00,178,178
"179","6/26/2022 8:16",7197,"east","dry",2022-06-26 08:16:00,179,179
"180","6/26/2022 8:31",7198,"east","dry",2022-06-26 08:31:00,180,180
"181","6/26/2022 8:46",7199,"east","dry",2022-06-26 08:46:00,181,181
"182","6/26/2022 9:01",7200,"east","dry",2022-06-26 09:01:00,182,182
"183","6/26/2022 9:16",7201,"east","dry",2022-06-26 09:16:00,183,183
"184","6/26/2022 9:31",7202,"east","dry",2022-06-26 09:31:00,184,184
"185","6/26/2022 9:46",7203,"east","dry",2022-06-26 09:46:00,185,185
"186","6/26/2022 10:01",7204,"east","dry",2022-06-26 10:01:00,186,186
"187","6/26/2022 10:16",7205,"east","dry",2022-06-26 10:16:00,187,187
"188","6/26/2022 10:31",7206,"east","dry",2022-06-26 10:31:00,188,188
"189","6/26/2022 10:46",7207,"east","dry",2022-06-26 10:46:00,189,189
"190","6/26/2022 11:01",7208,"east","dry",2022-06-26 11:01:00,190,190
"191","6/26/2022 11:16",7209,"east","dry",2022-06-26 11:16:00,191,191
"192","6/26/2022 11:31",7210,"east","dry",2022-06-26 11:31:00,192,192
"193","6/26/2022 11:46",7211,"east","dry",2022-06-26 11:46:00,193,193
"194","6/26/2022 12:01",7212,"east","dry",2022-06-26 12:01:00,194,194
"195","6/26/2022 12:16",7213,"east","dry",2022-06-26 12:16:00,195,195
"196","6/26/2022 12:31",7214,"east","dry",2022-06-26 12:31:00,196,196
"197","6/26/2022 12:46",7215,"east","dry",2022-06-26 12:46:00,197,197
"198","6/26/2022 13:01",7216,"east","dry",2022-06-26 13:01:00,198,198
"199","6/26/2022 13:16",7217,"east","dry",2022-06-26 13:16:00,199,199
"200","6/26/2022 13:31",7218,"east","dry",2022-06-26 13:31:00,200,200
"201","6/26/2022 13:46",7219,"east","dry",2022-06-26 13:46:00,201,201
"202","6/26/2022 14:01",7220,"east","dry",2022-06-26 14:01:00,202,202
"203","6/26/2022 14:16",7221,"east","dry",2022-06-26 14:16:00,203,203
"204","6/26/2022 14:31",7222,"east","dry",2022-06-26 14:31:00,204,204
"205","6/26/2022 14:46",7223,"east","dry",2022-06-26 14:46:00,205,205
"206","6/26/2022 15:01",7224,"east","dry",2022-06-26 15:01:00,206,206
"207","6/26/2022 15:16",7225,"east","dry",2022-06-26 15:16:00,207,207
"208","6/26/2022 15:31",7226,"east","dry",2022-06-26 15:31:00,208,208
"209","6/26/2022 15:46",7227,"east","dry",2022-06-26 15:46:00,209,209
"210","6/26/2022 16:01",7228,"east","dry",2022-06-26 16:01:00,210,210
"211","6/26/2022 16:16",7229,"east","dry",2022-06-26 16:16:00,211,211
"212","6/26/2022 16:31",7230,"east","dry",2022-06-26 16:31:00,212,212
"213","6/26/2022 16:46",7231,"east","dry",2022-06-26 16:46:00,213,213
"214","6/26/2022 17:01",7232,"east","dry",2022-06-26 17:01:00,214,214
"215","6/26/2022 17:16",7233,"east","dry",2022-06-26 17:16:00,215,215
"216","6/26/2022 17:31",7234,"east","dry",2022-06-26 17:31:00,216,216
"217","6/26/2022 17:46",7235,"east","dry",2022-06-26 17:46:00,217,217
"218","6/26/2022 18:01",7236,"east","dry",2022-06-26 18:01:00,218,218
"219","6/26/2022 18:16",7237,"east","dry",2022-06-26 18:16:00,219,219
"220","6/26/2022 18:31",7238,"east","dry",2022-06-26 18:31:00,220,220
"221","6/26/2022 18:46",7239,"east","dry",2022-06-26 18:46:00,221,221
"222","6/26/2022 19:01",7240,"east","dry",2022-06-26 19:01:00,222,222
"223","6/26/2022 19:16",7241,"east","dry",2022-06-26 19:16:00,223,223
"224","6/26/2022 19:31",7242,"east","dry",2022-06-26 19:31:00,224,224
"225","6/26/2022 19:46",7243,"east","dry",2022-06-26 19:46:00,225,225
"226","6/26/2022 20:01",7244,"east","dry",2022-06-26 20:01:00,226,226
"227","6/26/2022 20:16",7245,"east","dry",2022-06-26 20:16:00,227,227
"228","6/26/2022 20:31",7246,"east","dry",2022-06-26 20:31:00,228,228
"229","6/26/2022 20:46",7247,"east","dry",2022-06-26 20:46:00,229,229
"230","6/26/2022 21:01",7248,"east","dry",2022-06-26 21:01:00,230,230
"231","6/26/2022 21:16",7249,"east","dry",2022-06-26 21:16:00,231,231
"232","6/26/2022 21:31",7250,"east","dry",2022-06-26 21:31:00,232,232
"233","6/26/2022 21:46",7251,"east","dry",2022-06-26 21:46:00,233,233
"234","6/26/2022 22:01",7252,"east","dry",2022-06-26 22:01:00,234,234
"235","6/26/2022 22:16",7253,"east","dry",2022-06-26 22:16:00,235,235
"236","6/26/2022 22:31",7254,"east","dry",2022-06-26 22:31:00,236,236
"237","6/26/2022 22:46",7255,"east","dry",2022-06-26 22:46:00,237,237
"238","6/26/2022 23:01",7256,"east","dry",2022-06-26 23:01:00,238,238
"239","6/26/2022 23:16",7257,"east","dry",2022-06-26 23:16:00,239,239
"240","6/26/2022 23:31",7258,"east","dry",2022-06-26 23:31:00,240,240
"241","6/26/2022 23:46",7259,"east","dry",2022-06-26 23:46:00,241,241
"242","6/27/2022 0:01",7260,"east","dry",2022-06-27 00:01:00,242,242
"243","6/27/2022 0:16",7261,"east","dry",2022-06-27 00:16:00,243,243
"244","6/27/2022 0:31",7262,"east","dry",2022-06-27 00:31:00,244,244
"245","6/27/2022 0:46",7263,"east","dry",2022-06-27 00:46:00,245,245
"246","6/27/2022 1:01",7264,"east","dry",2022-06-27 01:01:00,246,246
"247","6/27/2022 1:16",7265,"east","dry",2022-06-27 01:16:00,247,247
"248","6/27/2022 1:31",7266,"east","dry",2022-06-27 01:31:00,248,248
"249","6/27/2022 1:46",7267,"east","dry",2022-06-27 01:46:00,249,249
"250","6/27/2022 2:01",7268,"east","dry",2022-06-27 02:01:00,250,250
"251","6/27/2022 2:16",7269,"east","dry",2022-06-27 02:16:00,251,251
"252","6/27/2022 2:31",7270,"east","dry",2022-06-27 02:31:00,252,252
"253","6/27/2022 2:46",7271,"east","dry",2022-06-27 02:46:00,253,253
"254","6/27/2022 3:01",7272,"east","dry",2022-06-27 03:01:00,254,254
"255","6/27/2022 3:16",7273,"east","dry",2022-06-27 03:16:00,255,255
"256","6/27/2022 3:31",7274,"east","dry",2022-06-27 03:31:00,256,256
"257","6/27/2022 3:46",7275,"east","dry",2022-06-27 03:46:00,257,257
"258","6/27/2022 4:01",7276,"east","dry",2022-06-27 04:01:00,258,258
"259","6/27/2022 4:16",7277,"east","dry",2022-06-27 04:16:00,259,259
"260","6/27/2022 4:31",7278,"east","dry",2022-06-27 04:31:00,260,260
"261","6/27/2022 4:46",7279,"east","dry",2022-06-27 04:46:00,261,261
"262","6/27/2022 5:01",7280,"east","dry",2022-06-27 05:01:00,262,262
"263","6/27/2022 5:16",7281,"east","dry",2022-06-27 05:16:00,263,263
"264","6/27/2022 5:31",7282,"east","dry",2022-06-27 05:31:00,264,264
"265","6/27/2022 5:46",7283,"east","dry",2022-06-27 05:46:00,265,265
"266","6/27/2022 6:01",7284,"east","dry",2022-06-27 06:01:00,266,266
"267","6/27/2022 6:16",7285,"east","dry",2022-06-27 06:16:00,267,267
"268","6/27/2022 6:31",7286,"east","dry",2022-06-27 06:31:00,268,268
"269","6/27/2022 6:46",7287,"east","dry",2022-06-27 06:46:00,269,269
"270","6/27/2022 7:01",7288,"east","dry",2022-06-27 07:01:00,270,270
"271","6/27/2022 7:16",7289,"east","dry",2022-06-27 07:16:00,271,271
"272","6/27/2022 7:31",7290,"east","dry",2022-06-27 07:31:00,272,272
"273","6/27/2022 7:46",7291,"east","dry",2022-06-27 07:46:00,273,273
"274","6/27/2022 8:01",7292,"east","dry",2022-06-27 08:01:00,274,274
"275","6/27/2022 8:16",7293,"east","dry",2022-06-27 08:16:00,275,275
"276","6/27/2022 8:31",7294,"east","dry",2022-06-27 08:31:00,276,276
"277","6/27/2022 8:46",7295,"east","dry",2022-06-27 08:46:00,277,277
"278","6/27/2022 9:01",7296,"east","dry",2022-06-27 09:01:00,278,278
"279","6/27/2022 9:16",7297,"east","dry",2022-06-27 09:16:00,279,279
"280","6/27/2022 9:31",7298,"east","dry",2022-06-27 09:31:00,280,280
"281","6/27/2022 9:46",7299,"east","dry",2022-06-27 09:46:00,281,281
"282","6/27/2022 10:01",7300,"east","dry",2022-06-27 10:01:00,282,282
"283","6/27/2022 10:16",7301,"east","dry",2022-06-27 10:16:00,283,283
"284","6/27/2022 10:31",7302,"east","dry",2022-06-27 10:31:00,284,284
"285","6/27/2022 10:46",7303,"east","dry",2022-06-27 10:46:00,285,285
"286","6/27/2022 11:01",7304,"east","dry",2022-06-27 11:01:00,286,286
"287","6/27/2022 11:16",7305,"east","dry",2022-06-27 11:16:00,287,287
"288","6/27/2022 11:31",7306,"east","dry",2022-06-27 11:31:00,288,288
"289","6/27/2022 11:46",7307,"east","dry",2022-06-27 11:46:00,289,289
"290","6/27/2022 12:01",7308,"east","dry",2022-06-27 12:01:00,290,290
"291","6/27/2022 12:16",7309,"east","dry",2022-06-27 12:16:00,291,291
"292","6/27/2022 12:31",7310,"east","dry",2022-06-27 12:31:00,292,292
"293","6/27/2022 12:46",7311,"east","dry",2022-06-27 12:46:00,293,293
"294","6/27/2022 13:01",7312,"east","dry",2022-06-27 13:01:00,294,294
"295","6/27/2022 13:16",7313,"east","dry",2022-06-27 13:16:00,295,295
"296","6/27/2022 13:31",7314,"east","dry",2022-06-27 13:31:00,296,296
"297","6/27/2022 13:46",7315,"east","dry",2022-06-27 13:46:00,297,297
"298","6/27/2022 14:01",7316,"east","dry",2022-06-27 14:01:00,298,298
"299","6/27/2022 14:16",7317,"east","dry",2022-06-27 14:16:00,299,299
"300","6/27/2022 14:31",7318,"east","dry",2022-06-27 14:31:00,300,300
"301","6/27/2022 14:46",7319,"east","dry",2022-06-27 14:46:00,301,301
"302","6/27/2022 15:01",7320,"east","dry",2022-06-27 15:01:00,302,302
"303","6/27/2022 15:16",7321,"east","dry",2022-06-27 15:16:00,303,303
"304","6/27/2022 15:31",7322,"east","dry",2022-06-27 15:31:00,304,304
"305","6/27/2022 15:46",7323,"east","dry",2022-06-27 15:46:00,305,305
"306","6/27/2022 16:01",7324,"east","dry",2022-06-27 16:01:00,306,306
"307","6/27/2022 16:16",7325,"east","dry",2022-06-27 16:16:00,307,307
"308","6/27/2022 16:31",7326,"east","dry",2022-06-27 16:31:00,308,308
"309","6/27/2022 16:46",7327,"east","dry",2022-06-27 16:46:00,309,309
"310","6/27/2022 17:01",7328,"east","dry",2022-06-27 17:01:00,310,310
"311","6/27/2022 17:16",7329,"east","dry",2022-06-27 17:16:00,311,311
"312","6/27/2022 17:31",7330,"east","dry",2022-06-27 17:31:00,312,312
"313","6/27/2022 17:46",7331,"east","dry",2022-06-27 17:46:00,313,313
"314","6/27/2022 18:01",7332,"east","dry",2022-06-27 18:01:00,314,314
"315","6/27/2022 18:16",7333,"east","dry",2022-06-27 18:16:00,315,315
"316","6/27/2022 18:31",7334,"east","dry",2022-06-27 18:31:00,316,316
"317","6/27/2022 18:46",7335,"east","dry",2022-06-27 18:46:00,317,317
"318","6/27/2022 19:01",7336,"east","dry",2022-06-27 19:01:00,318,318
"319","6/27/2022 19:16",7337,"east","dry",2022-06-27 19:16:00,319,319
"320","6/27/2022 19:31",7338,"east","dry",2022-06-27 19:31:00,320,320
"321","6/27/2022 19:46",7339,"east","dry",2022-06-27 19:46:00,321,321
"322","6/27/2022 20:01",7340,"east","dry",2022-06-27 20:01:00,322,322
"323","6/27/2022 20:16",7341,"east","dry",2022-06-27 20:16:00,323,323
"324","6/27/2022 20:31",7342,"east","dry",2022-06-27 20:31:00,324,324
"325","6/27/2022 20:46",7343,"east","dry",2022-06-27 20:46:00,325,325
"326","6/27/2022 21:01",7344,"east","dry",2022-06-27 21:01:00,326,326
"327","6/27/2022 21:16",7345,"east","dry",2022-06-27 21:16:00,327,327
"328","6/27/2022 21:31",7346,"east","dry",2022-06-27 21:31:00,328,328
"329","6/27/2022 21:46",7347,"east","dry",2022-06-27 21:46:00,329,329
"330","6/27/2022 22:01",7348,"east","dry",2022-06-27 22:01:00,330,330
"331","6/27/2022 22:16",7349,"east","dry",2022-06-27 22:16:00,331,331
"332","6/27/2022 22:31",7350,"east","dry",2022-06-27 22:31:00,332,332
"333","6/27/2022 22:46",7351,"east","dry",2022-06-27 22:46:00,333,333
"334","6/27/2022 23:01",7352,"east","dry",2022-06-27 23:01:00,334,334
"335","6/27/2022 23:16",7353,"east","dry",2022-06-27 23:16:00,335,335
"336","6/27/2022 23:31",7354,"east","dry",2022-06-27 23:31:00,336,336
"337","6/27/2022 23:46",7355,"east","dry",2022-06-27 23:46:00,337,337
"338","6/28/2022 0:01",7356,"east","dry",2022-06-28 00:01:00,338,338
"339","6/28/2022 0:16",7357,"east","dry",2022-06-28 00:16:00,339,339
"340","6/28/2022 0:31",7358,"east","dry",2022-06-28 00:31:00,340,340
"341","6/28/2022 0:46",7359,"east","dry",2022-06-28 00:46:00,341,341
"342","6/28/2022 1:01",7360,"east","dry",2022-06-28 01:01:00,342,342
"343","6/28/2022 1:16",7361,"east","dry",2022-06-28 01:16:00,343,343
"344","6/28/2022 1:31",7362,"east","dry",2022-06-28 01:31:00,344,344
"345","6/28/2022 1:46",7363,"east","dry",2022-06-28 01:46:00,345,345
"346","6/28/2022 2:01",7364,"east","dry",2022-06-28 02:01:00,346,346
"347","6/28/2022 2:16",7365,"east","dry",2022-06-28 02:16:00,347,347
